   X,    Y,    Latitude,   Longitude, HGT_201906111700
   3,    8,   49.565363, -101.354936,    20880.133
   4,    8,   49.569942, -101.202601,    20879.861
   5,    8,   49.574410, -101.050251,    20878.453
   6,    8,   49.578766, -100.897885,    20877.484
   7,    8,   49.583011, -100.745504,    20876.828
   8,    8,   49.587145, -100.593108,    20876.342
   9,    8,   49.591168, -100.440699,    20875.916
  10,    8,   49.595080, -100.288275,    20875.549
  11,    8,   49.598880, -100.135839,    20875.725
  12,    8,   49.602569,  -99.983389,    20876.037
  13,    8,   49.606147,  -99.830927,    20876.613
  14,    8,   49.609613,  -99.678452,    20877.404
  15,    8,   49.612969,  -99.525966,    20877.773
  16,    8,   49.616213,  -99.373468,    20876.957
  17,    8,   49.619346,  -99.220959,    20875.988
  18,    8,   49.622368,  -99.068440,    20875.197
  19,    8,   49.625278,  -98.915910,    20874.613
  20,    8,   49.628077,  -98.763370,    20874.445
  21,    8,   49.630765,  -98.610821,    20874.254
  22,    8,   49.633342,  -98.458262,    20874.014
  23,    8,   49.635807,  -98.305695,    20873.748
  24,    8,   49.638162,  -98.153119,    20873.590
  25,    8,   49.640405,  -98.000536,    20873.373
  26,    8,   49.642536,  -97.847945,    20873.109
  27,    8,   49.644557,  -97.695346,    20872.828
  28,    8,   49.646466,  -97.542741,    20872.541
  29,    8,   49.648264,  -97.390129,    20872.229
  30,    8,   49.649950,  -97.237512,    20871.885
  31,    8,   49.651526,  -97.084888,    20871.541
  32,    8,   49.652990,  -96.932260,    20871.197
  33,    8,   49.654343,  -96.779626,    20870.846
  34,    8,   49.655584,  -96.626988,    20870.469
  35,    8,   49.656714,  -96.474346,    20870.109
  36,    8,   49.657733,  -96.321700,    20869.766
  37,    8,   49.658641,  -96.169050,    20869.389
  38,    8,   49.659438,  -96.016398,    20869.068
  39,    8,   49.660123,  -95.863743,    20868.748
  40,    8,   49.660697,  -95.711086,    20868.469
  41,    8,   49.661160,  -95.558427,    20868.236
  42,    8,   49.661511,  -95.405767,    20867.996
  43,    8,   49.661751,  -95.253106,    20867.805
  44,    8,   49.661880,  -95.100444,    20867.621
   1,    9,   49.654622, -101.667053,    20879.189
   2,    9,   49.659424, -101.514580,    20881.484
   3,    9,   49.664115, -101.362090,    20883.492
   4,    9,   49.668695, -101.209584,    20884.213
   5,    9,   49.673163, -101.057062,    20882.670
   6,    9,   49.677521, -100.904525,    20880.957
   7,    9,   49.681767, -100.751973,    20879.686
   8,    9,   49.685902, -100.599406,    20878.598
   9,    9,   49.689925, -100.446826,    20877.613
  10,    9,   49.693838, -100.294231,    20877.422
  11,    9,   49.697639, -100.141623,    20878.229
  12,    9,   49.701329,  -99.989002,    20879.293
  13,    9,   49.704908,  -99.836368,    20880.076
  14,    9,   49.708375,  -99.683722,    20880.094
  15,    9,   49.711731,  -99.531064,    20878.797
  16,    9,   49.714976,  -99.378395,    20877.453
  17,    9,   49.718110,  -99.225715,    20876.461
  18,    9,   49.721132,  -99.073023,    20875.854
  19,    9,   49.724043,  -98.920322,    20875.502
  20,    9,   49.726843,  -98.767610,    20875.213
  21,    9,   49.729531,  -98.614889,    20874.908
  22,    9,   49.732109,  -98.462159,    20874.605
  23,    9,   49.734575,  -98.309420,    20874.357
  24,    9,   49.736929,  -98.156673,    20874.141
  25,    9,   49.739173,  -98.003917,    20873.900
  26,    9,   49.741305,  -97.851154,    20873.645
  27,    9,   49.743326,  -97.698384,    20873.389
  28,    9,   49.745235,  -97.545607,    20873.102
  29,    9,   49.747034,  -97.392823,    20872.781
  30,    9,   49.748721,  -97.240034,    20872.461
  31,    9,   49.750296,  -97.087238,    20872.125
  32,    9,   49.751761,  -96.934438,    20871.758
  33,    9,   49.753114,  -96.781632,    20871.404
  34,    9,   49.754356,  -96.628822,    20871.037
  35,    9,   49.755486,  -96.476008,    20870.670
  36,    9,   49.756506,  -96.323190,    20870.293
  37,    9,   49.757414,  -96.170368,    20869.965
  38,    9,   49.758210,  -96.017544,    20869.613
  39,    9,   49.758896,  -95.864717,    20869.301
  40,    9,   49.759470,  -95.711888,    20869.045
  41,    9,   49.759932,  -95.559057,    20868.766
  42,    9,   49.760284,  -95.406224,    20868.549
  43,    9,   49.760524,  -95.253391,    20868.350
  44,    9,   49.760653,  -95.100557,    20868.156
   1,   10,   49.753282, -101.674565,    20879.645
   2,   10,   49.758085, -101.521921,    20882.412
   3,   10,   49.762777, -101.369259,    20885.645
   4,   10,   49.767358, -101.216582,    20887.828
   5,   10,   49.771827, -101.063889,    20886.645
   6,   10,   49.776186, -100.911180,    20885.014
   7,   10,   49.780433, -100.758457,    20883.102
   8,   10,   49.784569, -100.605719,    20881.244
   9,   10,   49.788593, -100.452966,    20879.838
  10,   10,   49.792507, -100.300200,    20880.053
  11,   10,   49.796309, -100.147420,    20880.725
  12,   10,   49.799999,  -99.994627,    20881.086
  13,   10,   49.803579,  -99.841822,    20880.645
  14,   10,   49.807047,  -99.689004,    20879.613
  15,   10,   49.810404,  -99.536174,    20878.477
  16,   10,   49.813649,  -99.383333,    20877.701
  17,   10,   49.816784,  -99.230481,    20877.244
  18,   10,   49.819807,  -99.077617,    20877.021
  19,   10,   49.822718,  -98.924744,    20876.820
  20,   10,   49.825519,  -98.771860,    20876.461
