   X,    Y,    Latitude,   Longitude, UGRD_201906300000
  31,    7,   49.552666,  -97.082544,       -0.588
  32,    7,   49.554129,  -96.930086,       -0.908
  33,    7,   49.555482,  -96.777625,       -1.428
  34,    7,   49.556723,  -96.625158,       -1.818
  35,    7,   49.557853,  -96.472687,       -2.058
  36,    7,   49.558872,  -96.320213,       -2.218
  37,    7,   49.559780,  -96.167735,       -2.368
  38,    7,   49.560576,  -96.015255,       -2.588
  39,    7,   49.561261,  -95.862772,       -2.758
  40,    7,   49.561835,  -95.710286,       -2.858
  41,    7,   49.562297,  -95.557799,       -2.878
  42,    7,   49.562649,  -95.405311,       -2.818
  43,    7,   49.562889,  -95.252821,       -2.488
  44,    7,   49.563018,  -95.100331,       -2.048
   1,    8,   49.555872, -101.659558,        2.312
   2,    8,   49.560673, -101.507255,        2.202
   3,    8,   49.565363, -101.354936,        2.042
   4,    8,   49.569942, -101.202601,        1.832
   5,    8,   49.574410, -101.050251,        1.622
   6,    8,   49.578766, -100.897885,        1.462
   7,    8,   49.583011, -100.745504,        1.332
   8,    8,   49.587145, -100.593108,        1.192
   9,    8,   49.591168, -100.440699,        1.032
  10,    8,   49.595080, -100.288275,        0.842
  11,    8,   49.598880, -100.135839,        0.672
  12,    8,   49.602569,  -99.983389,        0.532
  13,    8,   49.606147,  -99.830927,        0.452
  14,    8,   49.609613,  -99.678452,        0.442
  15,    8,   49.612969,  -99.525966,        0.502
  16,    8,   49.616213,  -99.373468,        0.642
  17,    8,   49.619346,  -99.220959,        0.852
  18,    8,   49.622368,  -99.068440,        1.132
  19,    8,   49.625278,  -98.915910,        1.462
  20,    8,   49.628077,  -98.763370,        1.922
  21,    8,   49.630765,  -98.610821,        2.432
  22,    8,   49.633342,  -98.458262,        2.612
  23,    8,   49.635807,  -98.305695,        2.122
  24,    8,   49.638162,  -98.153119,        0.982
  25,    8,   49.640405,  -98.000536,        0.252
  26,    8,   49.642536,  -97.847945,       -0.148
  27,    8,   49.644557,  -97.695346,       -0.338
  28,    8,   49.646466,  -97.542741,       -0.468
  29,    8,   49.648264,  -97.390129,       -0.408
  30,    8,   49.649950,  -97.237512,       -0.298
  31,    8,   49.651526,  -97.084888,       -0.368
  32,    8,   49.652990,  -96.932260,       -0.748
  33,    8,   49.654343,  -96.779626,       -1.248
  34,    8,   49.655584,  -96.626988,       -1.638
  35,    8,   49.656714,  -96.474346,       -1.928
  36,    8,   49.657733,  -96.321700,       -2.168
  37,    8,   49.658641,  -96.169050,       -2.368
  38,    8,   49.659438,  -96.016398,       -2.558
  39,    8,   49.660123,  -95.863743,       -2.718
  40,    8,   49.660697,  -95.711086,       -2.818
  41,    8,   49.661160,  -95.558427,       -2.828
  42,    8,   49.661511,  -95.405767,       -2.718
  43,    8,   49.661751,  -95.253106,       -2.418
  44,    8,   49.661880,  -95.100444,       -2.048
   1,    9,   49.654622, -101.667053,        2.472
   2,    9,   49.659424, -101.514580,        2.402
   3,    9,   49.664115, -101.362090,        2.272
   4,    9,   49.668695, -101.209584,        2.112
   5,    9,   49.673163, -101.057062,        1.932
   6,    9,   49.677521, -100.904525,        1.802
   7,    9,   49.681767, -100.751973,        1.682
   8,    9,   49.685902, -100.599406,        1.532
   9,    9,   49.689925, -100.446826,        1.352
  10,    9,   49.693838, -100.294231,        1.112
  11,    9,   49.697639, -100.141623,        0.842
  12,    9,   49.701329,  -99.989002,        0.562
  13,    9,   49.704908,  -99.836368,        0.332
  14,    9,   49.708375,  -99.683722,        0.242
  15,    9,   49.711731,  -99.531064,        0.302
  16,    9,   49.714976,  -99.378395,        0.472
  17,    9,   49.718110,  -99.225715,        0.752
  18,    9,   49.721132,  -99.073023,        1.102
  19,    9,   49.724043,  -98.920322,        1.512
  20,    9,   49.726843,  -98.767610,        1.952
  21,    9,   49.729531,  -98.614889,        2.302
  22,    9,   49.732109,  -98.462159,        2.362
  23,    9,   49.734575,  -98.309420,        1.862
  24,    9,   49.736929,  -98.156673,        1.002
  25,    9,   49.739173,  -98.003917,        0.442
  26,    9,   49.741305,  -97.851154,        0.112
  27,    9,   49.743326,  -97.698384,       -0.098
  28,    9,   49.745235,  -97.545607,       -0.258
  29,    9,   49.747034,  -97.392823,       -0.218
  30,    9,   49.748721,  -97.240034,       -0.168
  31,    9,   49.750296,  -97.087238,       -0.268
  32,    9,   49.751761,  -96.934438,       -0.678
  33,    9,   49.753114,  -96.781632,       -1.128
  34,    9,   49.754356,  -96.628822,       -1.518
  35,    9,   49.755486,  -96.476008,       -1.868
  36,    9,   49.756506,  -96.323190,       -2.178
  37,    9,   49.757414,  -96.170368,       -2.388
  38,    9,   49.758210,  -96.017544,       -2.558
  39,    9,   49.758896,  -95.864717,       -2.688
  40,    9,   49.759470,  -95.711888,       -2.758
  41,    9,   49.759932,  -95.559057,       -2.748
  42,    9,   49.760284,  -95.406224,       -2.608
  43,    9,   49.760524,  -95.253391,       -2.338
  44,    9,   49.760653,  -95.100557,       -1.998
   1,   10,   49.753282, -101.674565,        2.622
   2,   10,   49.758085, -101.521921,        2.552
   3,   10,   49.762777, -101.369259,        2.452
   4,   10,   49.767358, -101.216582,        2.342
   5,   10,   49.771827, -101.063889,        2.252
   6,   10,   49.776186, -100.911180,        2.172
   7,   10,   49.780433, -100.758457,        2.062
   8,   10,   49.784569, -100.605719,        1.902
   9,   10,   49.788593, -100.452966,        1.682
  10,   10,   49.792507, -100.300200,        1.412
  11,   10,   49.796309, -100.147420,        1.062
  12,   10,   49.799999,  -99.994627,        0.692
  13,   10,   49.803579,  -99.841822,        0.352
  14,   10,   49.807047,  -99.689004,        0.182
  15,   10,   49.810404,  -99.536174,        0.222
  16,   10,   49.813649,  -99.383333,        0.402
  17,   10,   49.816784,  -99.230481,        0.692
  18,   10,   49.819807,  -99.077617,        1.102
  19,   10,   49.822718,  -98.924744,        1.522
  20,   10,   49.825519,  -98.771860,        1.852
  21,   10,   49.828208,  -98.618967,        2.012
  22,   10,   49.830786,  -98.466065,        1.922
  23,   10,   49.833252,  -98.313154,        1.572
  24,   10,   49.835607,  -98.160234,        1.152
  25,   10,   49.837851,  -98.007306,        0.852
  26,   10,   49.839984,  -97.854371,        0.592
  27,   10,   49.842005,  -97.701429,        0.272
  28,   10,   49.843915,  -97.548479,        0.002
  29,   10,   49.845714,  -97.395523,       -0.118
  30,   10,   49.847401,  -97.242561,       -0.218
  31,   10,   49.848977,  -97.089593,       -0.388
  32,   10,   49.850442,  -96.936620,       -0.718
  33,   10,   49.851796,  -96.783642,       -1.068
  34,   10,   49.853038,  -96.630660,       -1.458
  35,   10,   49.854168,  -96.477673,       -1.868
  36,   10,   49.855188,  -96.324683,       -2.228
  37,   10,   49.856096,  -96.171689,       -2.418
  38,   10,   49.856893,  -96.018692,       -2.558
  39,   10,   49.857578,  -95.865693,       -2.638
  40,   10,   49.858153,  -95.712691,       -2.668
  41,   10,   49.858615,  -95.559688,       -2.638
  42,   10,   49.858967,  -95.406683,       -2.508
  43,   10,   49.859207,  -95.253677,       -2.268
  44,   10,   49.859336,  -95.100671,       -1.958
   1,   11,   49.851852, -101.682094,        2.752
   2,   11,   49.856656, -101.529278,        2.662
   3,   11,   49.861349, -101.376445,        2.572
   4,   11,   49.865931, -101.223596,        2.542
   5,   11,   49.870402, -101.070731,        2.552
   6,   11,   49.874761, -100.917851,        2.532
   7,   11,   49.879009, -100.764955,        2.452
   8,   11,   49.883146, -100.612045,        2.262
   9,   11,   49.887171, -100.459121,        1.992
  10,   11,   49.891085, -100.306182,        1.682
  11,   11,   49.894888, -100.153230,        1.312
  12,   11,   49.898580, -100.000265,        0.912
  13,   11,   49.902160,  -99.847288,        0.502
  14,   11,   49.905629,  -99.694298,        0.272
  15,   11,   49.908986,  -99.541296,        0.242
  16,   11,   49.912233,  -99.388282,        0.392
  17,   11,   49.915368,  -99.235257,        0.712
