   X,    Y,    Latitude,   Longitude, HGT_201906111700
  44,    9,   49.760653,  -95.100557,    16359.338
   1,   10,   49.753282, -101.674565,    16385.570
   2,   10,   49.758085, -101.521921,    16387.545
   3,   10,   49.762777, -101.369259,    16389.994
   4,   10,   49.767358, -101.216582,    16391.387
   5,   10,   49.771827, -101.063889,    16389.465
   6,   10,   49.776186, -100.911180,    16387.105
   7,   10,   49.780433, -100.758457,    16384.514
   8,   10,   49.784569, -100.605719,    16382.002
   9,   10,   49.788593, -100.452966,    16379.938
  10,   10,   49.792507, -100.300200,    16379.498
  11,   10,   49.796309, -100.147420,    16379.521
  12,   10,   49.799999,  -99.994627,    16379.242
  13,   10,   49.803579,  -99.841822,    16378.130
  14,   10,   49.807047,  -99.689004,    16376.401
  15,   10,   49.810404,  -99.536174,    16374.586
  16,   10,   49.813649,  -99.383333,    16373.105
  17,   10,   49.816784,  -99.230481,    16371.970
  18,   10,   49.819807,  -99.077617,    16371.098
  19,   10,   49.822718,  -98.924744,    16370.258
  20,   10,   49.825519,  -98.771860,    16369.306
  21,   10,   49.828208,  -98.618967,    16368.290
  22,   10,   49.830786,  -98.466065,    16367.273
  23,   10,   49.833252,  -98.313154,    16366.418
  24,   10,   49.835607,  -98.160234,    16365.737
  25,   10,   49.837851,  -98.007306,    16365.146
  26,   10,   49.839984,  -97.854371,    16364.569
  27,   10,   49.842005,  -97.701429,    16364.042
  28,   10,   49.843915,  -97.548479,    16363.554
  29,   10,   49.845714,  -97.395523,    16363.098
  30,   10,   49.847401,  -97.242561,    16362.682
  31,   10,   49.848977,  -97.089593,    16362.306
  32,   10,   49.850442,  -96.936620,    16361.890
  33,   10,   49.851796,  -96.783642,    16361.594
  34,   10,   49.853038,  -96.630660,    16361.266
  35,   10,   49.854168,  -96.477673,    16360.962
  36,   10,   49.855188,  -96.324683,    16360.698
  37,   10,   49.856096,  -96.171689,    16360.441
  38,   10,   49.856893,  -96.018692,    16360.202
  39,   10,   49.857578,  -95.865693,    16359.978
  40,   10,   49.858153,  -95.712691,    16359.794
  41,   10,   49.858615,  -95.559688,    16359.586
  42,   10,   49.858967,  -95.406683,    16359.410
  43,   10,   49.859207,  -95.253677,    16359.250
  44,   10,   49.859336,  -95.100671,    16359.105
   1,   11,   49.851852, -101.682094,    16384.594
   2,   11,   49.856656, -101.529278,    16386.617
   3,   11,   49.861349, -101.376445,    16389.971
   4,   11,   49.865931, -101.223596,    16392.586
   5,   11,   49.870402, -101.070731,    16391.178
   6,   11,   49.874761, -100.917851,    16388.906
   7,   11,   49.879009, -100.764955,    16386.219
   8,   11,   49.883146, -100.612045,    16383.514
   9,   11,   49.887171, -100.459121,    16381.689
  10,   11,   49.891085, -100.306182,    16380.746
  11,   11,   49.894888, -100.153230,    16379.754
  12,   11,   49.898580, -100.000265,    16378.410
  13,   11,   49.902160,  -99.847288,    16376.737
  14,   11,   49.905629,  -99.694298,    16375.202
  15,   11,   49.908986,  -99.541296,    16373.906
  16,   11,   49.912233,  -99.388282,    16372.890
  17,   11,   49.915368,  -99.235257,    16372.082
  18,   11,   49.918391,  -99.082222,    16371.330
  19,   11,   49.921304,  -98.929176,    16370.481
  20,   11,   49.924105,  -98.776120,    16369.506
  21,   11,   49.926794,  -98.623054,    16368.474
  22,   11,   49.929373,  -98.469979,    16367.434
  23,   11,   49.931840,  -98.316896,    16366.554
  24,   11,   49.934196,  -98.163803,    16365.754
  25,   11,   49.936440,  -98.010703,    16365.018
  26,   11,   49.938573,  -97.857595,    16364.361
  27,   11,   49.940595,  -97.704480,    16363.817
  28,   11,   49.942505,  -97.551358,    16363.313
  29,   11,   49.944304,  -97.398229,    16362.850
  30,   11,   49.945992,  -97.245095,    16362.410
  31,   11,   49.947568,  -97.091954,    16362.025
  32,   11,   49.949033,  -96.938808,    16361.666
  33,   11,   49.950387,  -96.785657,    16361.330
  34,   11,   49.951630,  -96.632502,    16361.018
  35,   11,   49.952761,  -96.479343,    16360.737
  36,   11,   49.953780,  -96.326179,    16360.450
  37,   11,   49.954689,  -96.173013,    16360.210
  38,   11,   49.955486,  -96.019843,    16359.978
  39,   11,   49.956171,  -95.866671,    16359.754
  40,   11,   49.956746,  -95.713496,    16359.554
  41,   11,   49.957209,  -95.560320,    16359.354
  42,   11,   49.957560,  -95.407142,    16359.178
  43,   11,   49.957800,  -95.253964,    16359.025
  44,   11,   49.957929,  -95.100784,    16358.882
   1,   12,   49.950332, -101.689641,    16384.033
   2,   12,   49.955138, -101.536652,    16385.994
