   X,    Y,    Latitude,   Longitude, VGRD_201908240000
  29,    9,   49.747034,  -97.392823,        3.621
  30,    9,   49.748721,  -97.240034,        3.746
  31,    9,   49.750296,  -97.087238,        3.809
  32,    9,   49.751761,  -96.934438,        3.996
  33,    9,   49.753114,  -96.781632,        4.371
  34,    9,   49.754356,  -96.628822,        4.559
  35,    9,   49.755486,  -96.476008,        4.871
  36,    9,   49.756506,  -96.323190,        5.246
  37,    9,   49.757414,  -96.170368,        5.996
  38,    9,   49.758210,  -96.017544,        6.496
  39,    9,   49.758896,  -95.864717,        6.809
  40,    9,   49.759470,  -95.711888,        6.934
  41,    9,   49.759932,  -95.559057,        7.371
  42,    9,   49.760284,  -95.406224,        6.996
  43,    9,   49.760524,  -95.253391,        6.059
  44,    9,   49.760653,  -95.100557,        5.059
   1,   10,   49.753282, -101.674565,       -1.129
   2,   10,   49.758085, -101.521921,       -1.129
   3,   10,   49.762777, -101.369259,       -1.066
   4,   10,   49.767358, -101.216582,       -1.004
   5,   10,   49.771827, -101.063889,       -0.941
   6,   10,   49.776186, -100.911180,       -0.941
   7,   10,   49.780433, -100.758457,       -0.941
   8,   10,   49.784569, -100.605719,       -0.879
   9,   10,   49.788593, -100.452966,       -0.816
  10,   10,   49.792507, -100.300200,       -0.816
  11,   10,   49.796309, -100.147420,       -0.691
  12,   10,   49.799999,  -99.994627,       -0.504
  13,   10,   49.803579,  -99.841822,       -0.254
  14,   10,   49.807047,  -99.689004,       -0.004
  15,   10,   49.810404,  -99.536174,        0.246
  16,   10,   49.813649,  -99.383333,        0.496
  17,   10,   49.816784,  -99.230481,        0.746
  18,   10,   49.819807,  -99.077617,        0.996
  19,   10,   49.822718,  -98.924744,        1.309
  20,   10,   49.825519,  -98.771860,        1.621
  21,   10,   49.828208,  -98.618967,        1.934
  22,   10,   49.830786,  -98.466065,        2.309
  23,   10,   49.833252,  -98.313154,        2.684
  24,   10,   49.835607,  -98.160234,        2.934
  25,   10,   49.837851,  -98.007306,        3.184
  26,   10,   49.839984,  -97.854371,        3.309
  27,   10,   49.842005,  -97.701429,        3.309
  28,   10,   49.843915,  -97.548479,        3.309
  29,   10,   49.845714,  -97.395523,        3.309
  30,   10,   49.847401,  -97.242561,        3.371
  31,   10,   49.848977,  -97.089593,        3.559
  32,   10,   49.850442,  -96.936620,        3.746
  33,   10,   49.851796,  -96.783642,        3.996
  34,   10,   49.853038,  -96.630660,        4.184
  35,   10,   49.854168,  -96.477673,        4.309
  36,   10,   49.855188,  -96.324683,        4.684
  37,   10,   49.856096,  -96.171689,        5.496
  38,   10,   49.856893,  -96.018692,        5.684
  39,   10,   49.857578,  -95.865693,        5.496
  40,   10,   49.858153,  -95.712691,        5.309
  41,   10,   49.858615,  -95.559688,        5.434
  42,   10,   49.858967,  -95.406683,        5.434
  43,   10,   49.859207,  -95.253677,        5.496
  44,   10,   49.859336,  -95.100671,        5.621
   1,   11,   49.851852, -101.682094,       -1.254
   2,   11,   49.856656, -101.529278,       -1.254
   3,   11,   49.861349, -101.376445,       -1.191
   4,   11,   49.865931, -101.223596,       -1.129
   5,   11,   49.870402, -101.070731,       -1.129
   6,   11,   49.874761, -100.917851,       -1.066
   7,   11,   49.879009, -100.764955,       -1.066
   8,   11,   49.883146, -100.612045,       -0.941
   9,   11,   49.887171, -100.459121,       -0.879
  10,   11,   49.891085, -100.306182,       -0.816
  11,   11,   49.894888, -100.153230,       -0.754
  12,   11,   49.898580, -100.000265,       -0.504
  13,   11,   49.902160,  -99.847288,       -0.254
  14,   11,   49.905629,  -99.694298,        0.059
  15,   11,   49.908986,  -99.541296,        0.309
  16,   11,   49.912233,  -99.388282,        0.559
  17,   11,   49.915368,  -99.235257,        0.871
  18,   11,   49.918391,  -99.082222,        1.184
  19,   11,   49.921304,  -98.929176,        1.496
  20,   11,   49.924105,  -98.776120,        1.809
  21,   11,   49.926794,  -98.623054,        2.184
  22,   11,   49.929373,  -98.469979,        2.559
  23,   11,   49.931840,  -98.316896,        2.746
  24,   11,   49.934196,  -98.163803,        2.934
  25,   11,   49.936440,  -98.010703,        3.059
  26,   11,   49.938573,  -97.857595,        3.121
  27,   11,   49.940595,  -97.704480,        3.121
  28,   11,   49.942505,  -97.551358,        3.121
  29,   11,   49.944304,  -97.398229,        3.121
  30,   11,   49.945992,  -97.245095,        3.184
  31,   11,   49.947568,  -97.091954,        3.434
  32,   11,   49.949033,  -96.938808,        3.559
  33,   11,   49.950387,  -96.785657,        3.746
  34,   11,   49.951630,  -96.632502,        3.871
  35,   11,   49.952761,  -96.479343,        3.871
  36,   11,   49.953780,  -96.326179,        4.184
  37,   11,   49.954689,  -96.173013,        4.746
  38,   11,   49.955486,  -96.019843,        4.746
  39,   11,   49.956171,  -95.866671,        4.371
  40,   11,   49.956746,  -95.713496,        3.996
  41,   11,   49.957209,  -95.560320,        4.059
  42,   11,   49.957560,  -95.407142,        4.371
  43,   11,   49.957800,  -95.253964,        4.996
  44,   11,   49.957929,  -95.100784,        5.684
   1,   12,   49.950332, -101.689641,       -1.316
   2,   12,   49.955138, -101.536652,       -1.254
   3,   12,   49.959832, -101.383647,       -1.254
   4,   12,   49.964415, -101.230626,       -1.191
   5,   12,   49.968886, -101.077589,       -1.129
   6,   12,   49.973246, -100.924536,       -1.129
   7,   12,   49.977495, -100.771468,       -1.129
   8,   12,   49.981633, -100.618386,       -1.066
   9,   12,   49.985659, -100.465289,       -0.941
  10,   12,   49.989574, -100.312178,       -0.879
  11,   12,   49.993378, -100.159054,       -0.754
  12,   12,   49.997070, -100.005916,       -0.629
  13,   12,   50.000651,  -99.852766,       -0.254
